Antonio Brown , 1.0, 1.0, 1.0, 0.8125, 0.9293478260869565, 0.9734513274336283, 1.0, 0.5714285714285714
Jordy Nelson , 0.8074866310160428, 0.7596899224806202, 0.8945818610129564, 0.8125, 0.6902173913043478, 0.7522123893805309, 0.8765843895930621, 0.5714285714285714
Dez Bryant , 0.7272727272727273, 0.6821705426356589, 0.7773851590106007, 1.0, 0.8695652173913043, 0.8230088495575221, 0.8225483655770514, 0.9285714285714286
Demaryius Thomas , 0.983957219251337, 0.8604651162790697, 0.9534746760895171, 0.6875, 0.7717391304347826, 0.8141592920353983, 0.9539693128752502, 1.0
Randall Cobb , 0.7379679144385026, 0.7054263565891473, 0.7579505300353356, 0.75, 0.27717391304347827, 0.2743362831858407, 0.28885923949299536, 0.2857142857142857
Emmanuel Sanders , 0.7967914438502673, 0.7829457364341085, 0.8268551236749117, 0.5625, 0.6141304347826086, 0.5929203539823009, 0.49366244162775186, 0.42857142857142855
Julio Jones , 0.8770053475935828, 0.8062015503875969, 0.9381625441696113, 0.375, 0.32608695652173914, 0.36283185840707965, 0.3869246164109406, 0.14285714285714285
T.Y. Hilton , 0.7112299465240641, 0.6356589147286822, 0.7921083627797408, 0.4375, 0.7445652173913043, 0.7256637168141593, 0.7224816544362909, 0.35714285714285715
Alshon Jeffery , 0.8074866310160428, 0.6589147286821705, 0.6672555948174322, 0.625, 0.8967391304347826, 0.7876106194690266, 0.9479653102068045, 0.5
Golden Tate , 0.7967914438502673, 0.7674418604651163, 0.7838633686690224, 0.25, 0.5543478260869565, 0.5663716814159292, 0.5990660440293529, 0.35714285714285715
DeSean Jackson , 0.5294117647058824, 0.43410852713178294, 0.6884570082449941, 0.375, 0.7010869565217391, 0.7256637168141593, 0.8885923949299533, 0.6428571428571429
Mike Wallace , 0.6417112299465241, 0.5193798449612403, 0.5076560659599529, 0.625, 0.7663043478260869, 0.6460176991150443, 0.6204136090727151, 0.35714285714285715
Torrey Smith , 0.4919786096256685, 0.3798449612403101, 0.45170789163722025, 0.6875, 0.7445652173913043, 0.5752212389380531, 0.752501667778519, 0.2857142857142857
Steve Smith , 0.7165775401069518, 0.6124031007751938, 0.627208480565371, 0.375, 0.5978260869565217, 0.5663716814159292, 0.4969979986657772, 0.2857142857142857
A.J. Green , 0.6310160427807486, 0.5348837209302325, 0.6130742049469965, 0.375, 0.967391304347826, 0.8672566371681416, 0.9513008672448299, 0.7857142857142857
Brandon LaFell , 0.6470588235294118, 0.5736434108527132, 0.5612485276796231, 0.4375, 0.47282608695652173, 0.4336283185840708, 0.41827885256837893, 0.35714285714285715
Anquan Boldin , 0.7112299465240641, 0.6434108527131783, 0.6254416961130742, 0.3125, 0.7119565217391305, 0.7522123893805309, 0.7865243495663776, 0.5
Roddy White , 0.6631016042780749, 0.6201550387596899, 0.5424028268551236, 0.4375, 0.5271739130434783, 0.5575221238938053, 0.4743162108072048, 0.21428571428571427
Julian Edelman , 0.7700534759358288, 0.7131782945736435, 0.5724381625441696, 0.25, 0.8315217391304348, 0.9292035398230089, 0.704469646430954, 0.42857142857142855
Eric Decker , 0.6096256684491979, 0.5736434108527132, 0.5665488810365136, 0.3125, 0.7391304347826086, 0.7699115044247787, 0.8592394929953302, 0.7857142857142857
Malcom Floyd , 0.4919786096256685, 0.40310077519379844, 0.5041224970553593, 0.375, 0.059782608695652176, 0.05309734513274336, 0.09939959973315543, 0.0
Eddie Royal , 0.5026737967914439, 0.4806201550387597, 0.4581861012956419, 0.4375, 0.3804347826086957, 0.415929203539823, 0.4209472981987992, 0.5714285714285714
Michael Floyd , 0.5347593582887701, 0.3643410852713178, 0.49528857479387517, 0.375, 0.6086956521739131, 0.5752212389380531, 0.694462975316878, 0.35714285714285715
Marques Colston , 0.5294117647058824, 0.4573643410852713, 0.5312131919905771, 0.3125, 0.6032608695652174, 0.6637168141592921, 0.6290860573715811, 0.35714285714285715
Brandon Marshall , 0.5668449197860963, 0.4728682170542636, 0.4246171967020024, 0.5, 0.8913043478260869, 0.8849557522123894, 0.8639092728485657, 0.8571428571428571
Mohamed Sanu , 0.5828877005347594, 0.43410852713178294, 0.4652532391048292, 0.3125, 0.44565217391304346, 0.415929203539823, 0.3035356904603069, 0.14285714285714285
Kendall Wright , 0.5187165775401069, 0.4418604651162791, 0.4210836277974087, 0.375, 0.7554347826086957, 0.831858407079646, 0.7198132088058706, 0.14285714285714285
Vincent Jackson , 0.7593582887700535, 0.5426356589147286, 0.5901060070671378, 0.125, 0.875, 0.6902654867256637, 0.8165443629086058, 0.5
Rueben Randle , 0.679144385026738, 0.5503875968992248, 0.552414605418139, 0.1875, 0.42391304347826086, 0.36283185840707965, 0.4076050700466978, 0.42857142857142855
Andre Johnson , 0.7807486631016043, 0.6589147286821705, 0.5512367491166078, 0.1875, 0.9836956521739131, 0.9646017699115044, 0.9386257505003336, 0.35714285714285715
Greg Jennings , 0.48663101604278075, 0.4573643410852713, 0.4369846878680801, 0.375, 0.5760869565217391, 0.6017699115044248, 0.5363575717144763, 0.2857142857142857
James Jones , 0.5935828877005348, 0.5658914728682171, 0.392226148409894, 0.375, 0.5054347826086957, 0.5221238938053098, 0.5450300200133422, 0.21428571428571427
Doug Baldwin , 0.5294117647058824, 0.5116279069767442, 0.48586572438162545, 0.1875, 0.4076086956521739, 0.4424778761061947, 0.5190126751167445, 0.35714285714285715
Andrew Hawkins , 0.6149732620320856, 0.4883720930232558, 0.48527679623085984, 0.125, 0.10869565217391304, 0.10619469026548672, 0.13275517011340893, 0.0
