,Anquan Boldin ,BAL ,113,116,15,7.76,1,3,0,112,65,921,4,0,0
,Denarius Moore ,OAK ,115,116,15,7.71,1,-5,0,114,51,741,7,0,0
,Brandon Lloyd ,NE ,130,115,16,7.19,0,0,0,130,74,911,4,0,0
,Brian Hartline ,MIA ,131,114,16,7.14,0,0,0,131,74,1083,1,1,0
,Golden Tate ,SEA ,71,113,15,7.52,3,20,0,67,45,688,7,1,0
,Malcom Floyd ,SD ,85,111,14,7.96,0,0,0,85,56,814,5,0,0
,Antonio Brown ,PIT ,115,111,13,8.55,7,24,0,106,66,787,5,2,1
,Josh Gordon ,CLE ,95,110,16,6.91,0,0,0,95,50,805,5,1,0
,Andre Roberts ,ARI ,118,109,15,7.25,4,29,0,114,64,759,5,0,0
,Danario Alexander ,SD ,63,108,10,10.78,0,0,0,62,37,658,7,0,0
,Santana Moss ,WAS ,65,107,16,6.67,3,14,0,62,41,573,8,1,0
,Larry Fitzgerald ,ARI ,156,104,16,6.49,0,0,0,156,71,798,4,0,0
,Percy Harvin ,MIN ,107,101,9,11.26,22,96,1,85,62,677,3,1,0
,Brandon Gibson ,STL ,82,99,16,6.19,0,0,0,82,51,691,5,0,0
,Nate Washington ,TEN ,90,99,16,6.16,0,0,0,90,46,746,4,0,0
,Dwayne Bowe ,KC ,114,98,13,7.55,0,0,0,114,59,801,3,1,0
,Donnie Avery ,IND ,128,97,16,6.06,4,9,0,124,60,781,3,0,0
,Jeremy Kerley ,NYJ ,101,96,16,5.97,5,8,0,95,56,827,2,3,0
,Brandon LaFell ,CAR ,79,95,14,6.80,3,35,0,76,44,677,4,0,0
,Darrius Heyward-Bey ,OAK ,82,92,15,6.15,2,16,0,80,41,606,5,0,0
,Greg Little ,CLE ,94,90,16,5.64,2,15,0,92,53,647,4,0,0
,Chris Givens ,STL ,83,89,15,5.93,3,12,0,80,42,698,3,0,0
,Pierre Garcon ,WAS ,69,88,10,8.82,2,9,0,67,44,633,4,0,0
,Hakeem Nicks ,NYG ,100,87,13,6.71,0,0,0,100,53,692,3,0,0
,Kendall Wright ,TEN ,105,87,15,5.80,1,4,0,104,64,626,4,1,0
,Danny Amendola ,STL ,103,85,11,7.76,2,8,0,101,63,666,3,2,0
,Brandon Stokley ,DEN ,58,84,15,5.63,0,0,0,58,45,544,5,0,0
,Davone Bess ,MIA ,105,84,13,6.45,0,0,0,105,61,778,1,0,0
,Kenny Britt ,TEN ,90,83,14,5.92,0,0,0,90,45,589,4,1,0
,DeSean Jackson ,PHI ,90,81,11,7.39,3,-7,0,87,45,700,2,0,0
,Andrew Hawkins ,CIN ,86,80,14,5.74,6,30,0,80,51,533,4,0,0
,Rod Streater ,OAK ,74,76,16,4.78,0,0,0,74,39,584,3,1,0
,Leonard Hankerson ,WAS ,59,73,16,4.55,2,5,0,57,38,543,3,0,0
,Emmanuel Sanders ,PIT ,76,69,16,4.31,1,4,0,75,44,626,1,2,0
,Domenik Hixon ,NYG ,59,69,13,5.28,0,0,0,59,39,567,2,0,0
,Kevin Ogletree ,DAL ,57,68,15,4.57,2,9,0,55,32,436,4,0,0
,Donald Jones ,BUF ,67,68,12,5.69,0,0,0,67,41,443,4,0,0
,Michael Floyd ,ARI ,86,68,16,4.26,0,0,0,86,45,562,2,1,0
,Josh Morgan ,WAS ,77,66,16,4.09,3,25,0,73,48,510,2,0,0
,Jason Avant ,PHI ,76,65,14,4.63,0,0,0,76,53,648,0,0,0
,Titus Young ,DET ,58,64,10,6.39,2,16,0,56,33,383,4,0,0
,Kevin Walter ,HOU ,68,64,16,3.99,0,0,0,68,41,518,2,0,0
,Randy Moss ,SF ,50,61,16,3.84,0,0,0,50,28,434,3,0,0
,Greg Jennings ,GB ,62,61,8,7.58,0,0,0,62,36,366,4,0,0
,Mario Manningham ,SF ,60,57,12,4.78,3,64,0,57,42,449,1,1,0
,Michael Jenkins ,MIN ,72,57,16,3.56,0,0,0,72,40,449,2,0,0
,Joseph Morgan ,NO ,21,56,14,4.00,1,1,0,20,10,379,3,0,0
,Alshon Jeffery ,CHI ,48,55,10,5.47,0,0,0,48,24,367,3,0,0
,Tiquan Underwood ,TB ,56,55,14,3.90,1,1,0,55,28,425,2,0,0
,Doug Baldwin ,SEA ,50,55,14,3.90,0,0,0,50,29,366,3,0,0
,Austin Pettis ,STL ,48,50,14,3.58,0,0,0,48,30,261,4,0,0
,Earl Bennett ,CHI ,49,50,12,4.12,0,0,0,49,29,375,2,0,0
,Travis Benjamin ,CLE ,43,48,14,3.46,6,66,0,37,18,298,2,1,0
,Rueben Randle ,NYG ,32,48,16,2.99,0,0,0,32,19,298,3,0,0
,Jacoby Jones ,BAL ,56,47,16,2.95,1,6,0,55,30,406,1,0,0
,Julian Edelman ,NE ,36,46,9,5.11,4,45,0,32,21,235,3,1,0
,Harry Douglas ,ATL ,61,46,15,3.06,2,4,0,59,38,395,1,0,0
,Brad Smith ,BUF ,37,45,15,2.99,14,116,1,22,14,152,2,0,1
,Jarius Wright ,MIN ,38,44,7,6.30,2,11,0,36,22,310,2,0,0
,Stephen Hill ,NYJ ,47,43,11,3.93,0,0,0,47,21,252,3,0,0
,Aldrick Robinson ,WAS ,20,43,15,2.87,1,14,0,19,11,237,3,0,0
,Ryan Broyles ,DET ,32,43,10,4.30,0,0,0,32,22,310,2,0,0
,Riley Cooper ,PHI ,47,43,11,3.89,0,0,0,47,23,248,3,0,0
,Mohamed Sanu ,CIN ,31,41,9,4.54,5,15,0,25,16,154,4,0,0
,Chaz Schilens ,NYJ ,41,41,15,2.73,0,0,0,41,28,289,2,1,0
,Nate Burleson ,DET ,51,41,6,6.80,8,48,0,43,27,240,2,0,0
,Louis Murphy ,CAR ,62,40,16,2.49,1,3,0,61,25,336,1,0,0
,Devery Henderson ,NO ,48,39,15,2.59,1,13,0,47,22,316,1,0,0
,T.J. Graham ,BUF ,59,39,15,2.58,1,5,0,58,31,322,1,0,0
,Jon Baldwin ,KC ,47,38,15,2.57,0,0,0,47,20,325,1,0,0
,Armon Binns ,CIN ,40,34,11,3.06,0,0,0,40,24,277,1,1,0
,Santonio Holmes ,NYJ ,41,33,4,8.30,0,0,0,41,20,272,1,1,0
,Damian Williams ,TEN ,45,32,13,2.49,0,0,0,45,30,324,0,0,0
,Robert Meachem ,SD ,33,32,15,2.14,1,-6,0,32,14,207,2,0,0
,Eddie Royal ,SD ,47,32,10,3.16,3,22,0,44,23,234,1,0,0
,Devin Hester ,CHI ,43,31,15,2.05,3,6,0,40,23,242,1,0,0
,Marvin Jones ,CIN ,35,31,11,2.80,3,47,0,32,18,201,1,0,0
,Jordan Shipley ,TB ,39,30,7,4.34,0,0,0,39,23,244,1,1,0
,Kyle Williams ,SF ,26,29,11,2.66,4,21,0,22,14,212,1,0,0
,Dwayne Harris ,DAL ,31,28,16,1.76,0,0,0,31,17,222,1,0,0
,Brian Quick ,STL ,27,28,14,1.97,0,0,0,27,11,156,2,0,0
,Jerome Simpson ,MIN ,51,27,12,2.28,0,0,0,51,26,274,0,1,0
,Brandon Tate ,CIN ,26,27,16,1.69,1,0,0,25,13,211,1,1,0
,Damaris Johnson ,PHI ,34,27,14,1.91,3,12,0,31,19,256,0,2,0
,Micheal Spurlock ,SD ,29,26,14,1.86,0,0,0,29,23,200,1,0,0
,Braylon Edwards ,SEA ,35,26,13,1.99,0,0,0,35,18,199,1,0,0
,Derek Hagan ,OAK ,36,26,14,1.85,0,0,0,36,20,259,0,0,0
,Mohamed Massaquoi ,CLE ,33,25,9,2.82,0,0,0,33,17,254,0,0,0
,Laurent Robinson ,JAC ,43,25,7,3.60,0,0,0,43,24,252,0,1,0
,LaVon Brazill ,IND ,24,25,15,1.64,0,0,0,24,11,186,1,1,0
,Clyde Gates ,NYJ ,36,24,11,2.15,1,12,0,35,16,224,0,0,0
,Mike Thomas ,JAC ,47,22,16,1.41,7,57,0,40,18,108,1,0,0
,Ramses Barden ,NYG ,21,22,12,1.83,0,0,0,21,14,220,0,0,0
,Early Doucet ,ARI ,55,22,12,1.80,2,9,0,53,28,207,0,0,0
,Lestar Jean ,HOU ,12,21,14,1.51,0,0,0,12,6,151,1,0,0
,Juron Criner ,OAK ,33,21,12,1.76,0,0,0,33,16,151,1,0,0
,Jerricho Cotchery ,PIT ,27,20,14,1.46,0,0,0,27,17,205,0,0,0
,Keshawn Martin ,HOU ,32,20,16,1.24,4,53,0,28,10,85,1,0,0
,Donald Driver ,GB ,13,20,13,1.52,0,0,0,13,8,77,2,0,0
,Marlon Moore ,MIA ,12,18,14,1.32,1,9,0,11,6,116,1,0,0
,Kris Durham ,DET ,21,18,4,4.62,0,0,0,21,8,125,1,0,0
,Tandon Doss ,BAL ,17,18,14,1.31,0,0,0,17,7,123,1,0,0
,Devin Aromashodu ,MIN ,22,18,15,1.21,0,0,0,22,11,182,0,0,0
,Rishard Matthews ,MIA ,20,15,8,1.89,0,0,0,20,11,151,0,0,0
,Deion Branch ,NE ,29,14,10,1.45,0,0,0,29,16,145,0,0,0
,Jordan Norwood ,CLE ,20,14,2,6.90,1,1,0,19,13,137,0,0,0
,Terrelle Pryor ,OAK ,41,13,3,4.43,10,51,1,1,1,22,0,0,1
,Steve Smith ,STL ,24,13,9,1.46,0,0,0,24,14,131,0,0,0
,Cole Beasley ,DAL ,24,13,10,1.28,0,0,0,24,15,128,0,0,0
,Donte Stallworth ,NE ,2,12,1,12.30,0,0,0,2,1,63,1,0,0
,Armanti Edwards ,CAR ,10,12,16,0.76,0,0,0,9,5,121,0,0,0
,Kealoha Pilares ,CAR ,5,12,8,1.49,1,17,0,4,2,42,1,0,0
,Kevin Elliott ,JAC ,31,11,13,0.83,0,0,0,31,10,108,0,0,0
,Josh Cooper ,CLE ,18,11,6,1.77,0,0,0,18,8,106,0,0,0
,Josh Cribbs ,CLE ,17,10,16,0.66,6,42,0,11,7,63,0,3,0
,Brian Robiskie ,DET ,6,10,6,1.73,0,0,0,6,4,44,1,0,0
,Plaxico Burress ,PIT ,7,10,4,2.55,0,0,0,7,3,42,1,0,0
,Drew Davis ,ATL ,6,10,15,0.67,0,0,0,6,4,40,1,0,0
,Stephen Burton ,MIN ,10,10,11,0.86,0,0,0,10,5,35,1,0,0
,Matthew Willis ,DEN ,22,9,15,0.60,0,0,0,22,10,90,0,0,0
,DeVier Posey ,HOU ,15,8,11,0.76,1,-3,0,14,6,87,0,0,0
,Terrance Copper ,KC ,13,8,15,0.53,1,1,0,12,8,79,0,0,0
,Jason Hill ,NYJ ,3,8,3,2.50,0,0,0,3,2,15,1,0,0
,Steve Breaston ,KC ,15,7,10,0.74,0,0,0,15,7,74,0,0,0
,Jamar Newsome ,KC ,16,7,6,1.22,0,0,0,16,5,73,0,0,0
,Ben Obomanu ,SEA ,10,7,8,0.86,1,11,0,9,4,58,0,0,0
,Jabar Gaffney ,MIA ,10,7,3,2.27,0,0,0,10,4,68,0,0,0
,David Reed ,BAL ,6,7,8,0.82,0,0,0,6,5,66,0,0,0
,Lavelle Hawkins ,TEN ,11,6,7,0.89,0,0,0,11,5,62,0,0,0
,Michael Preston ,TEN ,7,6,4,1.48,0,0,0,7,5,59,0,0,0
,Devon Wylie ,KC ,12,5,6,0.88,0,0,0,12,6,53,0,0,0
,Ryan Whalen ,CIN ,12,5,9,0.59,0,0,0,12,7,53,0,0,0
,Brandon Banks ,WAS ,15,5,12,0.42,7,36,0,8,8,15,0,0,0
,Deonte Thompson ,BAL ,6,5,6,0.85,0,0,0,6,5,51,0,1,0
,Stefan Logan ,DET ,10,4,16,0.28,3,17,0,7,6,28,0,2,0
,Seyi Ajirotutu ,SD ,4,4,3,1.50,0,0,0,4,3,45,0,0,0
,Greg Camarillo ,NO ,5,4,5,0.88,0,0,0,5,4,44,0,0,0
,Charly Martin ,SEA ,6,4,4,1.05,0,0,0,6,4,42,0,0,0
,Arrelious Benn ,TB ,9,4,8,0.53,3,16,0,6,4,26,0,0,0
,Toney Clemons ,JAC ,11,4,4,1.02,0,0,0,11,3,41,0,0,0
,Ruvell Martin ,BUF ,6,4,14,0.29,0,0,0,6,4,41,0,0,0
,Andre Caldwell ,DEN ,5,3,8,0.40,1,14,0,4,1,18,0,0,0
,David Nelson ,BUF ,5,3,1,3.10,0,0,0,5,2,31,0,0,0
,Jermaine Kearse ,SEA ,7,3,7,0.44,0,0,0,7,3,31,0,0,0
,Jerrel Jernigan ,NYG ,6,3,9,0.31,1,6,0,5,3,22,0,0,0
,Eric Weems ,CHI ,4,3,16,0.17,0,0,0,4,2,27,0,0,0
,Jarrett Boykin ,GB ,6,3,10,0.27,0,0,0,6,5,27,0,0,0
,Kris Adams ,IND ,8,3,3,0.87,0,0,0,8,2,26,0,0,0
,Chris Owusu ,TB ,4,2,5,0.48,0,0,0,4,1,24,0,0,0
,Marcus Thigpen ,MIA ,3,2,16,0.14,1,8,0,2,1,15,0,1,0
,Dezmon Briscoe ,WAS ,6,2,7,0.33,1,1,0,5,2,22,0,0,0
,Joe Adams ,CAR ,4,2,9,0.22,3,13,0,1,1,7,0,3,0
,Legedu Naanee ,MIA ,5,2,4,0.47,0,0,0,5,1,19,0,1,0
,Trindon Holliday ,HOU ,2,2,15,0.11,0,0,0,2,2,17,0,1,0
,Mardy Gilyard ,PHI ,6,2,8,0.19,0,0,0,6,2,15,0,0,0
,Sammie Stroughter ,TB ,2,1,2,0.70,0,0,0,2,1,14,0,0,0
,Jordan White ,NYJ ,3,1,2,0.65,0,0,0,3,1,13,0,0,0
,Anthony Armstrong ,MIA ,9,1,6,0.20,0,0,0,9,3,12,0,0,0
,Andre Holmes ,DAL ,2,1,7,0.16,0,0,0,2,2,11,0,0,0
,Courtney Roby ,NO ,2,1,13,0.07,0,0,0,2,1,9,0,0,0
,Ted Ginn ,SF ,3,1,13,0.06,1,7,0,2,2,1,0,1,0
,LaRon Byrd ,ARI ,2,1,4,0.20,0,0,0,2,1,8,0,0,0
,David Gilreath ,PIT ,2,1,3,0.23,1,7,0,1,0,0,0,0,0
,Dane Sanzenbacher ,CHI ,3,1,5,0.14,0,0,0,3,1,7,0,0,0
,Preston Parker ,TB ,3,1,2,0.35,1,7,0,2,0,0,0,0,0
,Austin Collie ,IND ,1,1,1,0.60,0,0,0,1,1,6,0,0,0
,Troy Burrell ,CAR ,0,0,3,0.00,0,0,0,0,0,0,0,0,0
,Greg Salas ,NE ,0,0,1,0.00,0,0,0,0,0,0,0,0,0
,Nick Toon ,IND ,0,0,13,0.00,0,0,0,0,0,0,0,0,0
,Maurice Stovall ,JAC ,0,0,10,0.00,0,0,0,0,0,0,0,0,0
,Jeremy Ross ,GB ,0,0,5,0.00,0,0,0,0,0,0,0,0,0
,Quan Cosby ,JAC ,0,0,2,0.00,0,0,0,0,0,0,0,0,0
,Marcus Easley ,BUF ,0,0,3,0.00,0,0,0,0,0,0,0,0,0
,Josh Bellamy ,KC ,0,0,3,0.00,0,0,0,0,0,0,0,0,0
,Richard Goodman ,SD ,2,0,7,0.00,0,0,0,2,0,0,0,0,0
,Matt Slater ,NE ,0,0,16,0.00,0,0,0,0,0,0,0,0,0
,Roscoe Parrish ,TB ,0,0,13,0.00,0,0,0,0,0,0,0,0,0
,A.J. Jenkins ,SF ,1,0,3,0.00,0,0,0,1,0,0,0,0,0
,Tommy Streeter ,NE ,0,0,12,0.00,0,0,0,0,0,0,0,0,0
,De'Andre Presley ,MIA ,0,0,4,0.00,0,0,0,0,0,0,0,0,0
,Joseph Anderson ,CHI ,0,0,3,0.00,0,0,0,0,0,0,0,0,0
,LaQuan Williams ,BAL ,0,0,11,0.00,0,0,0,0,0,0,0,0,0
,Kamar Aiken ,NE ,0,0,1,0.00,0,0,0,0,0,0,0,0,0
,Mike Brown ,JAC ,1,0,2,0.00,0,0,0,1,0,0,0,0,0
,Kevin Cone ,ATL ,1,0,12,0.00,0,0,0,1,0,0,0,0,0
,Deon Butler ,SEA ,0,0,1,0.00,0,0,0,0,0,0,0,0,0
,Jerrell Jackson ,JAC ,0,0,1,0.00,0,0,0,0,0,0,0,0,0
,Junior Hemingway ,KC ,0,0,1,0.00,0,0,0,0,0,0,0,0,0
,Kassim Osgood ,DET ,0,0,16,0.00,0,0,0,0,0,0,0,0,0
,Patrick Turner ,NYJ ,5,0,2,0.00,0,0,0,5,0,0,0,0,0
,David Gettis ,CAR ,0,0,2,0.00,0,0,0,0,0,0,0,0,0
,Nathan Palmer ,IND ,4,0,5,-0.08,0,0,0,4,1,-4,0,0,0
