Antonio Brown , 1.0, 0.9293478260869565, 0.9734513274336283, 1.0, 0.5714285714285714, 0.5867346938775511, 0.559322033898305, 0.4924906132665832, 0.35714285714285715
Jordy Nelson , 0.9229287090558767, 0.6902173913043478, 0.7522123893805309, 0.8765843895930621, 0.5714285714285714, 0.37244897959183676, 0.4152542372881356, 0.4662077596996245, 0.5
Dez Bryant , 0.9152215799614644, 0.8695652173913043, 0.8230088495575221, 0.8225483655770514, 0.9285714285714286, 0.7142857142857143, 0.7796610169491526, 0.8648310387984981, 0.8571428571428571
Demaryius Thomas , 0.9145793192035967, 0.7717391304347826, 0.8141592920353983, 0.9539693128752502, 1.0, 0.7193877551020408, 0.7966101694915254, 0.8973717146433041, 0.7142857142857143
Randall Cobb , 0.8208092485549132, 0.27717391304347827, 0.2743362831858407, 0.28885923949299536, 0.2857142857142857, 0.5816326530612245, 0.6779661016949152, 0.5969962453066333, 0.5714285714285714
Emmanuel Sanders , 0.798330122029544, 0.6141304347826086, 0.5929203539823009, 0.49366244162775186, 0.42857142857142855, 0.3877551020408163, 0.3728813559322034, 0.39173967459324155, 0.07142857142857142
Julio Jones , 0.8368657675016056, 0.32608695652173914, 0.36283185840707965, 0.3869246164109406, 0.14285714285714285, 0.6836734693877551, 0.6694915254237288, 0.7496871088861077, 0.7142857142857143
T.Y. Hilton , 0.7642903018625562, 0.7445652173913043, 0.7256637168141593, 0.7224816544362909, 0.35714285714285715, 0.4897959183673469, 0.423728813559322, 0.5387984981226533, 0.5
Alshon Jeffery , 0.7090558766859344, 0.8967391304347826, 0.7876106194690266, 0.9479653102068045, 0.5, 0.24489795918367346, 0.2033898305084746, 0.22966207759699625, 0.21428571428571427
Golden Tate , 0.642903018625562, 0.5543478260869565, 0.5663716814159292, 0.5990660440293529, 0.35714285714285715, 0.3622448979591837, 0.3813559322033898, 0.4305381727158949, 0.5
DeSean Jackson , 0.6576750160565189, 0.7010869565217391, 0.7256637168141593, 0.8885923949299533, 0.6428571428571429, 0.45918367346938777, 0.3813559322033898, 0.4380475594493116, 0.14285714285714285
Mike Wallace , 0.5934489402697495, 0.7663043478260869, 0.6460176991150443, 0.6204136090727151, 0.35714285714285715, 0.6326530612244898, 0.5423728813559322, 0.523153942428035, 0.5714285714285714
Torrey Smith , 0.5728965960179833, 0.7445652173913043, 0.5752212389380531, 0.752501667778519, 0.2857142857142857, 0.576530612244898, 0.4152542372881356, 0.5350438047559449, 0.5714285714285714
Steve Smith , 0.5722543352601156, 0.5978260869565217, 0.5663716814159292, 0.4969979986657772, 0.2857142857142857, 0.7193877551020408, 0.6186440677966102, 0.7346683354192741, 0.2857142857142857
A.J. Green , 0.692999357739242, 0.967391304347826, 0.8672566371681416, 0.9513008672448299, 0.7857142857142857, 0.8571428571428571, 0.8220338983050848, 0.8448060075093867, 0.7857142857142857
Brandon LaFell , 0.5561978163134232, 0.47282608695652173, 0.4336283185840708, 0.41827885256837893, 0.35714285714285715, 0.4030612244897959, 0.3728813559322034, 0.4236545682102628, 0.2857142857142857
Anquan Boldin , 0.5484906872190108, 0.7119565217391305, 0.7522123893805309, 0.7865243495663776, 0.5, 0.576530612244898, 0.5508474576271186, 0.5763454317897372, 0.2857142857142857
Roddy White , 0.6152858060372511, 0.5271739130434783, 0.5575221238938053, 0.4743162108072048, 0.21428571428571427, 0.7295918367346939, 0.7796610169491526, 0.8454317897371715, 0.5
Julian Edelman , 0.5992292870905588, 0.8315217391304348, 0.9292035398230089, 0.704469646430954, 0.42857142857142855, 0.1836734693877551, 0.17796610169491525, 0.14705882352941177, 0.21428571428571427
Eric Decker , 0.5401412973667309, 0.7391304347826086, 0.7699115044247787, 0.8592394929953302, 0.7857142857142857, 0.6224489795918368, 0.7203389830508474, 0.6658322903629537, 0.9285714285714286
Malcom Floyd , 0.4881181759794476, 0.059782608695652176, 0.05309734513274336, 0.09939959973315543, 0.0, 0.4336734693877551, 0.4745762711864407, 0.509386733416771, 0.35714285714285715
Eddie Royal , 0.48683365446371224, 0.3804347826086957, 0.415929203539823, 0.4209472981987992, 0.5714285714285714, 0.23979591836734693, 0.19491525423728814, 0.14643304130162704, 0.07142857142857142
Michael Floyd , 0.48298008991650604, 0.6086956521739131, 0.5752212389380531, 0.694462975316878, 0.35714285714285715, 0.4387755102040816, 0.3813559322033898, 0.35168961201501875, 0.14285714285714285
Marques Colston , 0.4823378291586384, 0.6032608695652174, 0.6637168141592921, 0.6290860573715811, 0.35714285714285715, 0.6632653061224489, 0.7033898305084746, 0.7221526908635795, 0.7142857142857143
Brandon Marshall , 0.5934489402697495, 0.8913043478260869, 0.8849557522123894, 0.8639092728485657, 0.8571428571428571, 0.9846938775510204, 1.0, 0.9436795994993742, 0.7857142857142857
Mohamed Sanu , 0.457931920359666, 0.44565217391304346, 0.415929203539823, 0.3035356904603069, 0.14285714285714285, 0.15816326530612246, 0.13559322033898305, 0.09637046307884856, 0.2857142857142857
Kendall Wright , 0.5176621708413616, 0.7554347826086957, 0.831858407079646, 0.7198132088058706, 0.14285714285714285, 0.5357142857142857, 0.5423728813559322, 0.39173967459324155, 0.2857142857142857
Vincent Jackson , 0.45022479126525367, 0.875, 0.6902654867256637, 0.8165443629086058, 0.5, 0.75, 0.6101694915254238, 0.8660826032540676, 0.5714285714285714
Rueben Randle , 0.4489402697495183, 0.42391304347826086, 0.36283185840707965, 0.4076050700466978, 0.42857142857142855, 0.16326530612244897, 0.16101694915254236, 0.18648310387984982, 0.21428571428571427
